event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource,auth_method,session_duration,command_sequence,device_fingerprint,login_status,label,attack_type,hour_of_day,day_of_week,is_weekend,login_date,time_since_last_login,login_frequency,failed_login,failed_login_ratio,avg_session_duration,session_ratio,new_device,new_location,auth_changed,new_resource,resource_count,command_length,prediction,anomaly_score,risk_score
EVT000959,USER280,user,2026-07-01 08:19:12,10.10.91.182,Bangalore,Invoices,MFA,1150,login>finance_api>update>logout,macOS-cc:ae:19:a1:84:c6,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,1068.8425925925926,1.0759301771559753,1,1,1,1,4,4,anomaly,0.11215012283081172,81.72761128021997
EVT001660,USER482,user,2026-07-01 10:43:03,10.20.214.207,Mumbai,SCADA,Password,427,login>plc>scada>logout,Ubuntu 22.04-40:1e:61:e1:17:ce,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,439.66336633663366,0.9711975859118136,1,1,1,1,3,4,anomaly,0.11213413376709946,81.72355646977216
EVT001167,USER341,user,2026-07-01 08:03:09,10.30.198.212,Hyderabad,Firewall,MFA,1107,login>vpn>server>logout,Windows 11-4a:40:a4:5a:a1:90,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,1226.0093457943926,0.902929495437671,1,1,1,1,7,4,anomaly,0.11204366044004743,81.70061252518724
EVT001401,USER408,user,2026-07-01 10:58:51,10.20.7.212,Mumbai,Payroll_DB,Password,399,login>finance_api>update>logout,Ubuntu 22.04-f8:d1:a4:d1:ef:8b,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,467.2241379310345,0.8539798516550426,1,1,1,1,3,4,anomaly,0.1120358080680417,81.69862117155816
EVT000307,USER088,user,2026-07-01 08:24:32,10.30.228.164,Hyderabad,Firewall,Certificate,411,login>vpn>server>logout,Windows 10-aa:81:8b:38:0a:0e,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,503.9326923076923,0.8155851094277701,1,1,1,1,4,4,anomaly,0.11198371477942481,81.68541036605099
EVT000886,USER255,user,2026-07-01 09:37:57,10.50.59.70,Pune,Payroll_DB,Certificate,373,login>finance_api>update>logout,Ubuntu 22.04-40:b1:33:90:ad:ae,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,408.09090909090907,0.9140120294052128,1,1,1,1,3,4,anomaly,0.1119590816410938,81.6791634269891
EVT001518,USER441,user,2026-07-01 09:20:36,10.50.99.139,Pune,Payroll_DB,MFA,837,login>finance_api>update>logout,Windows 10-06:53:a9:28:87:13,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,1041.2713178294573,0.8038250796581401,1,1,1,1,3,4,anomaly,0.11193018263339671,81.67183466775403
EVT000856,USER246,user,2026-07-01 12:34:55,10.20.150.37,Mumbai,Server,Certificate,644,login>firewall>router>logout,Windows 11-e8:10:91:56:c1:47,Success,normal,,12,2,0,2026-07-01,0.0,2,0,0.0,543.5204081632653,1.1848681122688445,1,1,1,1,4,4,anomaly,0.11189871909386051,81.66385554582841
EVT001664,USER484,user,2026-07-01 09:20:58,10.40.43.172,Chennai,Firewall,Certificate,469,login>firewall>router>logout,Windows 11-c8:4c:f9:6e:ed:f8,Success,normal,,9,2,0,2026-07-01,0.0,3,0,0.0,649.8691588785047,0.7216837321675104,1,1,1,1,5,4,anomaly,0.11185589081035607,81.65299433628289
EVT001625,USER472,user,2026-07-01 10:46:54,10.10.5.178,Bangalore,Firewall,MFA,1277,login>vpn>server>logout,Windows 10-b4:4c:e4:5d:84:cf,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,1095.3235294117646,1.1658655782605194,1,1,1,1,4,4,anomaly,0.11174618537236258,81.62517314774034
EVT001544,USER448,user,2026-07-01 12:44:19,10.10.127.155,Bangalore,Server,Certificate,883,login>firewall>router>logout,Windows 10-90:8f:0f:23:f8:ff,Success,normal,,12,2,0,2026-07-01,0.0,2,0,0.0,1140.7333333333331,0.774063467944597,1,1,1,1,4,4,anomaly,0.11171398664827126,81.61700758375228
EVT000442,USER128,user,2026-07-01 09:41:30,10.50.48.224,Pune,SCADA,Certificate,1198,login>plc>scada>logout,Windows 11-5e:83:4e:70:b2:16,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,1146.9130434782608,1.0445430076955156,1,1,1,1,3,4,anomaly,0.11171112829853114,81.61628270913808
EVT001706,USER494,user,2026-07-01 10:49:13,10.50.21.117,Pune,Server,Password,273,login>vpn>server>logout,Ubuntu 22.04-40:b1:33:90:ad:ae,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,339.84466019417476,0.8033081933493315,1,1,1,1,4,4,anomaly,0.11168281122591572,81.60910152805339
EVT000204,USER058,user,2026-07-01 09:30:26,10.10.139.160,Bangalore,Payroll_DB,Password,322,login>open_payroll>read>logout,Ubuntu 22.04-f8:e7:46:91:38:67,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,407.8938053097345,0.7894211576846308,1,1,1,1,3,4,anomaly,0.11163744943421394,81.59759782338163
EVT001152,USER336,user,2026-07-01 09:14:56,10.20.109.72,Mumbai,Employee_DB,Token,1222,login>employee_db>update>logout,macOS-36:2b:24:c8:45:e8,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,1073.126126126126,1.1387291486521656,1,1,1,1,3,4,anomaly,0.11160032383591367,81.5881828090582
EVT001627,USER473,user,2026-07-01 10:01:01,10.50.243.55,Pune,Server,Password,334,login>vpn>server>logout,Windows 11-94:bd:7a:90:79:31,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,385.3669724770642,0.8667063444827997,1,1,1,1,5,4,anomaly,0.11159309585581756,81.5863498005883
EVT001244,USER362,user,2026-07-01 10:19:22,10.50.70.52,Pune,Customer_DB,Password,1174,login>crm>customer_db>logout,macOS-fc:50:66:ab:10:00,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,1123.09900990099,1.045321908086712,1,1,1,1,3,4,anomaly,0.11158149775869564,81.58340853484373
EVT000953,USER278,user,2026-07-01 11:15:11,10.40.188.123,Chennai,VPN,MFA,361,login>firewall>router>logout,macOS-18:d6:a8:88:0d:e6,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,443.8137254901961,0.813404316419625,1,1,1,1,4,4,anomaly,0.11150775968912896,81.56470863469566
EVT000514,USER149,user,2026-07-01 14:00:47,10.30.54.156,Hyderabad,Firewall,MFA,455,login>firewall>router>logout,Windows 11-c0:87:f5:a1:00:86,Success,normal,,14,2,0,2026-07-01,0.0,2,0,0.0,602.0,0.7558139534883721,1,1,1,1,4,4,anomaly,0.11150674812771433,81.5644521037401
EVT000981,USER286,user,2026-07-01 07:03:29,10.30.7.124,Hyderabad,CRM,MFA,366,login>reports>download>logout,Windows 10-b6:da:7b:8c:fe:6e,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,410.6261682242991,0.8913216651114095,1,1,1,1,4,4,anomaly,0.11147630459917157,81.55673165557472
EVT001650,USER480,user,2026-07-01 12:23:56,10.20.186.173,Mumbai,SCADA,Certificate,431,login>sensor>read>logout,Windows 11-64:62:f4:ec:52:b2,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,492.0396039603961,0.8759457501609788,1,1,1,1,3,4,anomaly,0.11141393007485378,81.54091353905254
EVT000900,USER260,user,2026-07-01 08:45:44,10.40.164.186,Chennai,Payroll_DB,Password,499,login>finance_api>update>logout,Windows 11-c0:1e:09:39:d4:57,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,572.4313725490196,0.871720216482839,1,1,1,1,3,4,anomaly,0.11140655654457998,81.53904361920424
EVT000943,USER274,user,2026-07-01 08:10:47,10.20.60.71,Mumbai,Finance_API,MFA,1189,login>open_payroll>read>logout,Windows 11-74:a9:a1:1e:b3:8a,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,1132.5865384615386,1.0498094049529243,1,1,1,1,4,4,anomaly,0.11139803164157569,81.53688171239152
EVT000773,USER221,user,2026-07-01 11:56:10,10.50.78.84,Pune,SCADA,Password,370,login>plc>scada>logout,Windows 10-62:54:a8:08:06:16,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,455.3010752688172,0.8126490801313085,1,1,1,1,3,4,anomaly,0.11132213781651046,81.51763511482103
EVT000480,USER139,user,2026-07-01 12:03:21,10.30.84.130,Hyderabad,Finance_API,MFA,547,login>finance_api>update>logout,Ubuntu 22.04-c8:06:24:52:12:0f,Success,normal,,12,2,0,2026-07-01,0.0,5,0,0.0,512.566371681416,1.067178867403315,1,1,1,1,3,4,anomaly,0.1112496628610481,81.49925553913717
EVT000699,USER201,user,2026-07-01 10:38:55,10.30.209.69,Hyderabad,Payroll_DB,MFA,1239,login>finance_api>update>logout,Windows 10-88:50:a9:69:73:e9,Success,normal,,10,2,0,2026-07-01,0.0,4,0,0.0,1156.3366336633662,1.07148728487028,1,1,1,1,3,4,anomaly,0.11120681875091998,81.48839031597583
EVT000686,USER197,user,2026-07-01 09:52:22,10.30.35.98,Hyderabad,Firewall,Certificate,1253,login>vpn>server>logout,Windows 10-86:23:da:ce:b5:c6,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,1197.18,1.0466262383267344,1,1,1,1,5,4,anomaly,0.1111172011570074,81.4656633844529
EVT000357,USER103,user,2026-07-01 12:55:32,10.10.121.87,Bangalore,Invoices,MFA,448,login>open_payroll>read>logout,Windows 10-4a:db:0c:4f:c4:a7,Success,normal,,12,2,0,2026-07-01,0.0,2,0,0.0,561.2702702702703,0.7981894351615543,1,1,1,1,3,4,anomaly,0.1111087174061608,81.46351191378591
EVT000694,USER199,user,2026-07-01 12:36:57,10.20.27.180,Mumbai,Sensors,MFA,539,login>sensor>read>logout,Windows 11-1c:ee:c1:ba:f1:a8,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,817.016129032258,0.6597176981541802,1,1,1,1,7,4,anomaly,0.11099506235996814,81.43468910858344
EVT000417,USER121,user,2026-07-01 13:21:10,10.50.112.150,Pune,Employee_DB,MFA,412,login>employee_db>update>logout,macOS-c8:c7:25:b8:a5:03,Success,normal,,13,2,0,2026-07-01,0.0,5,0,0.0,518.0761904761905,0.7952498253612265,1,1,1,1,3,4,anomaly,0.11098536538135306,81.43222996457673
EVT001198,USER348,user,2026-07-01 13:44:56,10.30.10.164,Hyderabad,Payroll_DB,Token,1120,login>finance_api>update>logout,Ubuntu 22.04-ca:3e:ff:4e:7c:ff,Success,normal,,13,2,0,2026-07-01,0.0,5,0,0.0,1173.0982142857142,0.9547367700000762,1,1,1,1,3,4,anomaly,0.11092945760159734,81.41805180796001
EVT001189,USER346,user,2026-07-01 08:13:32,10.10.49.45,Bangalore,Firewall,Password,564,login>vpn>server>logout,Windows 11-be:ab:db:d0:e3:bd,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,534.5625,1.0550683970536654,1,1,1,1,5,4,anomaly,0.11088278151643327,81.4062147997904
EVT001623,USER471,user,2026-07-01 13:33:29,10.20.33.223,Mumbai,Payroll_DB,Certificate,663,login>open_payroll>read>logout,Windows 11-ce:18:b7:9e:80:04,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,920.2735849056604,0.7204379337563686,1,1,1,1,3,4,anomaly,0.11087409643207513,81.40401227114776
EVT001146,USER334,user,2026-07-01 09:03:41,10.40.147.25,Chennai,Payroll_DB,Token,1052,login>finance_api>update>logout,Ubuntu 22.04-a0:a4:0d:e4:ca:9b,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,1134.4134615384614,0.9273514778053722,1,1,1,1,3,4,anomaly,0.11084765277436381,81.39730618619521
EVT000498,USER143,user,2026-07-01 08:39:06,10.50.29.218,Pune,Reports,Certificate,1000,login>crm>customer_db>logout,macOS-cc:d4:e3:06:f3:0c,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,1170.7368421052631,0.8541629203380687,1,1,1,1,4,4,anomaly,0.11072715782527587,81.36674878850995
EVT000883,USER254,user,2026-07-01 10:34:17,10.30.103.230,Hyderabad,VPN,Token,292,login>firewall>router>logout,macOS-c6:41:a3:69:be:6b,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,341.5242718446602,0.8549904767319556,1,1,1,1,4,4,anomaly,0.11070797129555843,81.3618831039048
EVT000134,USER040,user,2026-07-01 13:09:34,10.10.101.60,Bangalore,Employee_DB,Certificate,510,login>employee_db>update>logout,macOS-72:92:d1:2a:a3:9f,Success,normal,,13,2,0,2026-07-01,0.0,4,0,0.0,570.6542056074767,0.893711103832296,1,1,1,1,3,4,anomaly,0.11069208656979157,81.35785475345483
EVT000034,USER010,user,2026-07-01 12:17:16,10.20.63.211,Mumbai,Payroll_DB,Password,513,login>finance_api>update>logout,Windows 10-36:07:d1:9a:15:4c,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,452.47008547008545,1.1337766108162224,1,1,1,1,3,4,anomaly,0.110643673525468,81.34557725419243
EVT016054,USER067,user,2026-07-10 07:59:01,10.50.159.248,Pune,PLC,MFA,6212,login>admin>database>router>logout,Windows 10-30:cc:16:59:bf:2c,Success,anomaly,Lateral Movement,7,4,0,2026-07-10,60559.0,7,0,0.0,1236.436974789916,5.024113745106568,0,0,0,1,5,5,anomaly,0.11060465444620449,81.33568205500448
EVT000278,USER080,user,2026-07-01 11:45:30,10.10.40.98,Bangalore,SCADA,Password,1247,login>plc>scada>logout,macOS-52:6e:5e:88:6d:79,Success,normal,,11,2,0,2026-07-01,0.0,4,0,0.0,1140.0185185185185,1.0938418804112997,1,1,1,1,4,4,anomaly,0.11058843698220966,81.33156932247513
EVT000241,USER068,user,2026-07-01 09:07:13,10.40.213.214,Chennai,Payroll_DB,Certificate,668,login>finance_api>update>logout,macOS-b4:b9:c8:13:6f:5b,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,578.3853211009174,1.1549394073980075,1,1,1,1,4,4,anomaly,0.11042418328933667,81.28991475145469
EVT000907,USER263,user,2026-07-01 09:54:05,10.40.83.106,Chennai,Employee_DB,Password,1114,login>attendance>read>logout,Windows 10-d8:0d:dc:16:ec:4e,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,1063.6752136752136,1.0473121735636803,1,1,1,1,8,4,anomaly,0.11039016641914523,81.28128810744748
EVT000500,USER144,user,2026-07-01 08:16:34,10.50.92.197,Pune,Employee_DB,Token,1167,login>employee_db>update>logout,macOS-b6:60:70:62:f6:45,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,1131.504854368932,1.0313698571367282,1,1,1,1,3,4,anomaly,0.11037958536220527,81.27860476206835
EVT001526,USER443,user,2026-07-01 09:18:16,10.40.205.8,Chennai,Recruitment,Token,538,login>attendance>read>logout,Windows 10-ac:2b:92:5b:b6:5f,Success,normal,,9,2,0,2026-07-01,0.0,4,0,0.0,512.9732142857143,1.048787704732564,1,1,1,1,3,4,anomaly,0.11034456415535066,81.26972341929527
EVT000256,USER074,user,2026-07-01 12:40:52,10.40.189.157,Chennai,SCADA,Token,416,login>plc>scada>logout,Windows 11-c0:87:f5:a1:00:86,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,426.7238095238095,0.974869437128956,1,1,1,1,3,4,anomaly,0.11033763809988317,81.26796697860699
EVT001329,USER388,user,2026-07-01 07:07:31,10.10.178.119,Bangalore,VPN,Certificate,952,login>vpn>server>logout,macOS-6e:ca:a3:06:2e:fb,Success,normal,,7,2,0,2026-07-01,0.0,4,0,0.0,1053.8636363636365,0.9033426784558984,1,1,1,1,4,4,anomaly,0.11033696817996785,81.26779708759145
EVT000403,USER117,user,2026-07-01 11:34:02,10.10.210.105,Bangalore,Sensors,Certificate,346,login>sensor>read>logout,macOS-72:92:d1:2a:a3:9f,Success,normal,,11,2,0,2026-07-01,0.0,2,0,0.0,394.4528301886792,0.8771644503970153,1,1,1,1,3,4,anomaly,0.11030658771774193,81.26009263298047
EVT000377,USER109,user,2026-07-01 13:34:00,10.20.192.121,Mumbai,Sensors,MFA,503,login>plc>scada>logout,Windows 10-06:52:73:5a:cc:87,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,442.6111111111111,1.136437805949542,1,1,1,1,3,4,anomaly,0.1103037871806436,81.25938241959399
EVT032438,USER256,user,2026-07-19 07:39:51,10.20.53.35,Mumbai,Firewall,MFA,277,login>firewall>router>logout,macOS-c6:41:a3:69:be:6b,Failed,anomaly,Brute Force,7,6,1,2026-07-19,20.0,10,1,0.4,320.1588785046729,0.8651954345097352,0,0,0,0,4,4,anomaly,0.11022828567303788,81.24023531333596
EVT000117,USER035,user,2026-07-01 08:25:56,10.30.152.149,Hyderabad,Payroll_DB,Certificate,740,login>open_payroll>read>logout,Ubuntu 22.04-28:b0:69:7c:12:67,Success,normal,,8,2,0,2026-07-01,0.0,4,0,0.0,609.3482142857143,1.2144123551218369,1,1,1,1,3,4,anomaly,0.1101817041374531,81.2284222828444
EVT045348,USER457,user,2026-07-26 08:18:49,10.10.152.23,Bangalore,Payroll_DB,Token,117,login>open_payroll>read>logout,Windows 10-02:9b:e0:f3:43:28,Failed,anomaly,Brute Force,8,6,1,2026-07-26,20.0,10,1,0.3,316.212962962963,0.3700038066235249,0,0,0,0,3,4,anomaly,0.11013201311186394,81.21582068882068
EVT000672,USER192,user,2026-07-01 10:36:03,10.20.251.118,Mumbai,Firewall,MFA,1252,login>firewall>router>logout,Ubuntu 22.04-1c:9d:34:df:5e:fc,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,991.6666666666666,1.2625210084033611,1,1,1,1,4,4,anomaly,0.11011841676970091,81.21237267014699
EVT001563,USER453,user,2026-07-01 12:03:33,10.10.202.76,Bangalore,Payroll_DB,Certificate,1165,login>finance_api>update>logout,Ubuntu 22.04-86:ea:f3:29:31:26,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,1159.6020408163265,1.0046550100755889,1,1,1,1,3,4,anomaly,0.1101107677198293,81.21043287880629
EVT001131,USER330,user,2026-07-01 13:07:18,10.20.195.2,Mumbai,Router,Token,610,login>firewall>router>logout,Windows 10-06:53:a9:28:87:13,Success,normal,,13,2,0,2026-07-01,0.0,3,0,0.0,520.1355932203389,1.1727711157455685,1,1,1,1,4,4,anomaly,0.11005124789401566,81.19533871094853
EVT000833,USER239,user,2026-07-01 12:26:14,10.40.79.129,Chennai,CRM,Password,268,login>reports>download>logout,Windows 11-e6:73:16:7e:3d:45,Success,normal,,12,2,0,2026-07-01,0.0,3,0,0.0,301.5,0.8888888888888888,1,1,1,1,3,4,anomaly,0.11004523879789241,81.19381481022607
EVT000819,USER235,user,2026-07-01 07:09:56,10.40.65.119,Chennai,Firewall,Token,1016,login>firewall>router>logout,Windows 11-2a:72:4e:3a:77:90,Success,normal,,7,2,0,2026-07-01,0.0,5,0,0.0,1067.8076923076924,0.9514821885242948,1,1,1,1,5,4,anomaly,0.10993742704214848,81.16647385759406
EVT000064,USER019,user,2026-07-01 09:59:03,10.30.54.12,Hyderabad,SCADA,Token,403,login>sensor>read>logout,Ubuntu 22.04-b2:a4:8d:9f:f6:55,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,463.61206896551727,0.8692612357983599,1,1,1,1,4,4,anomaly,0.10987003230003212,81.14938261889623
EVT000620,USER178,user,2026-07-01 08:22:33,10.40.121.200,Chennai,Employee_DB,Certificate,1233,login>attendance>read>logout,macOS-3c:1a:74:75:e8:27,Success,normal,,8,2,0,2026-07-01,0.0,5,0,0.0,1122.4545454545455,1.09848546205556,1,1,1,1,4,4,anomaly,0.10986428573131346,81.14792529485906
EVT000731,USER210,user,2026-07-01 10:14:33,10.30.95.212,Hyderabad,Employee_DB,Certificate,527,login>employee_db>update>logout,macOS-06:4a:e9:d0:e0:15,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,547.7758620689655,0.9620723301123668,1,1,1,1,3,4,anomaly,0.1098400692610898,81.14178402240941
EVT000667,USER190,user,2026-07-01 07:03:11,10.40.82.38,Chennai,CRM,Password,857,login>crm>customer_db>logout,macOS-1c:4a:45:fd:fd:37,Success,normal,,7,2,0,2026-07-01,0.0,2,0,0.0,817.4615384615385,1.0483673661428436,1,1,1,1,3,4,anomaly,0.10979599889049185,81.13060782082843
EVT000333,USER095,user,2026-07-01 12:32:26,10.50.78.117,Pune,Payroll_DB,MFA,934,login>open_payroll>read>logout,Windows 11-1a:dd:1d:17:7d:67,Success,normal,,12,2,0,2026-07-01,0.0,4,0,0.0,1020.8524590163936,0.9149216341212744,1,1,1,1,3,4,anomaly,0.10969892907188539,81.10599101263153
EVT001642,USER477,user,2026-07-01 09:54:16,10.50.206.188,Pune,SCADA,Token,1020,login>sensor>read>logout,Windows 10-b4:49:3b:e7:d9:45,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,916.063492063492,1.1134599390074855,1,1,1,1,7,4,anomaly,0.10963023208772993,81.08856952666466
EVT000210,USER060,user,2026-07-01 10:22:40,10.50.25.166,Pune,Router,MFA,395,login>firewall>router>logout,macOS-6e:fa:46:1f:fb:d4,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,412.8,0.9568798449612402,1,1,1,1,4,4,anomaly,0.109603478792487,81.08178491794605
EVT000978,USER285,user,2026-07-01 07:43:45,10.50.69.188,Pune,Firewall,Certificate,947,login>firewall>router>logout,macOS-c8:c7:25:b8:a5:03,Success,normal,,7,2,0,2026-07-01,0.0,2,0,0.0,1038.9357798165138,0.9115096605559676,1,1,1,1,5,4,anomaly,0.10953736176482332,81.06501770634608
EVT000130,USER039,user,2026-07-01 16:17:57,10.20.77.49,Mumbai,Employee_DB,Token,457,login>attendance>read>logout,macOS-d6:7d:47:28:0b:8e,Success,normal,,16,2,0,2026-07-01,0.0,2,0,0.0,541.3465346534654,0.8441912356426952,1,1,1,1,3,4,anomaly,0.10946395722511792,81.04640238903478
EVT000629,USER181,user,2026-07-01 09:16:21,10.40.26.227,Chennai,Payroll_DB,Password,505,login>open_payroll>read>logout,Windows 11-58:57:71:14:a3:62,Success,normal,,9,2,0,2026-07-01,0.0,5,0,0.0,550.607476635514,0.9171688025120938,1,1,1,1,3,4,anomaly,0.1092947766121456,81.0034983560412
EVT042245,USER079,user,2026-07-25 13:24:52,10.20.40.18,Mumbai,Employee_DB,Token,995,login>employee_db>update>logout,Ubuntu 22.04-6e:e3:03:30:83:9d,Failed,anomaly,Brute Force,13,5,1,2026-07-25,20.0,10,1,0.5,740.1964285714286,1.344237774721961,0,0,0,0,3,4,anomaly,0.10925501215660383,80.99341413018008
EVT000891,USER257,user,2026-07-01 09:07:24,10.10.250.126,Bangalore,Employee_DB,Password,814,login>attendance>read>logout,Windows 11-be:ab:db:d0:e3:bd,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,660.4056603773585,1.2325757467537106,1,1,1,1,4,4,anomaly,0.10919959989040362,80.97936163530179
EVT001221,USER355,user,2026-07-01 13:09:26,10.50.226.171,Pune,Employee_DB,MFA,892,login>employee_db>update>logout,Ubuntu 22.04-4c:df:cd:dd:a7:f3,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,1040.2385321100917,0.8574956343816698,1,1,1,1,3,4,anomaly,0.10917928485262163,80.97420976218848
EVT005168,USER489,user,2026-07-03 11:59:29,10.30.141.142,Hyderabad,Router,MFA,1108,login>vpn>server>logout,Windows 10-02:9b:e0:f3:43:28,Failed,anomaly,Brute Force,11,4,0,2026-07-03,20.0,11,1,0.5,1225.728813559322,0.9039519898227272,0,0,0,0,6,4,anomaly,0.10915878477280194,80.96901096260085
EVT001026,USER298,user,2026-07-01 10:09:10,10.10.26.58,Bangalore,SCADA,MFA,387,login>sensor>read>logout,Windows 10-2e:4d:94:28:16:31,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,386.1775700934579,1.0021296677234337,1,1,1,1,3,4,anomaly,0.10913160104149977,80.96211719573131
EVT001535,USER445,user,2026-07-01 10:45:30,10.40.97.31,Chennai,Employee_DB,Certificate,1205,login>employee_db>update>logout,Ubuntu 22.04-34:b5:3f:bb:0e:5e,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,1164.8725490196075,1.0344479325349067,1,1,1,1,3,4,anomaly,0.10909369566169103,80.952504429603
EVT000664,USER189,user,2026-07-01 10:50:15,10.40.56.215,Chennai,PLC,Token,387,login>sensor>read>logout,Windows 11-64:62:f4:ec:52:b2,Success,normal,,10,2,0,2026-07-01,0.0,5,0,0.0,485.8521739130435,0.7965385785620962,1,1,1,1,3,4,anomaly,0.10905553547440139,80.94282704455425
EVT000511,USER147,user,2026-07-01 09:56:41,10.40.2.35,Chennai,Firewall,Password,836,login>vpn>server>logout,Windows 11-5e:83:4e:70:b2:16,Success,normal,,9,2,0,2026-07-01,0.0,2,0,0.0,715.0176991150443,1.1692018268005,1,1,1,1,4,4,anomaly,0.10903722996216625,80.93818478509495
EVT044606,USER244,user,2026-07-26 19:04:20,10.30.175.93,Hyderabad,Firewall,Password,1054,login>firewall>router>logout,Ubuntu 22.04-a0:a4:0d:e4:ca:9b,Failed,anomaly,Brute Force,19,6,1,2026-07-26,20.0,11,1,0.3,1120.4774774774776,0.9406704027401444,0,0,0,0,6,4,anomaly,0.1089922854569445,80.9267869038541
EVT001266,USER368,user,2026-07-01 15:35:37,10.30.73.48,Hyderabad,SCADA,MFA,647,login>sensor>read>logout,Windows 10-0c:19:9c:51:29:8a,Success,normal,,15,2,0,2026-07-01,0.0,2,0,0.0,559.9428571428572,1.155475048474334,1,1,1,1,3,4,anomaly,0.10896130733736342,80.91893088394002
EVT001681,USER488,user,2026-07-01 08:42:51,10.40.105.102,Chennai,SCADA,Token,1131,login>plc>scada>logout,Ubuntu 22.04-c8:22:73:23:2d:fc,Success,normal,,8,2,0,2026-07-01,0.0,2,0,0.0,1140.1553398058252,0.9919700943492626,1,1,1,1,3,4,anomaly,0.10895562091253497,80.91748881233282
EVT001547,USER449,user,2026-07-01 10:28:50,10.20.176.62,Mumbai,Payroll_DB,Token,1027,login>open_payroll>read>logout,Windows 11-c0:1e:09:39:d4:57,Success,normal,,10,2,0,2026-07-01,0.0,2,0,0.0,1061.6140350877192,0.9673948968799576,1,1,1,1,8,4,anomaly,0.10892742695223567,80.91033885240746
EVT000341,USER097,user,2026-07-01 13:46:21,10.20.99.240,Mumbai,Firewall,Token,1243,login>vpn>server>logout,Windows 11-ac:c5:8f:58:2b:f6,Success,normal,,13,2,0,2026-07-01,0.0,2,0,0.0,1122.5904761904762,1.1072604180806298,1,1,1,1,5,4,anomaly,0.10885909071819988,80.89300885230746
EVT000807,USER232,user,2026-07-01 07:57:49,10.10.174.113,Bangalore,Payroll_DB,Token,858,login>open_payroll>read>logout,Windows 10-4c:36:67:d9:37:5d,Success,normal,,7,2,0,2026-07-01,0.0,3,0,0.0,784.0272727272727,1.094349686351356,1,1,1,1,3,4,anomaly,0.10883484428732626,80.88685998186716
EVT043762,USER013,user,2026-07-26 16:02:02,10.30.178.44,Hyderabad,Firewall,Password,883,login>firewall>router>logout,Ubuntu 22.04-b4:e1:c0:be:80:51,Failed,anomaly,Brute Force,16,6,1,2026-07-26,20.0,11,1,0.5,876.0813008130082,1.0078973254885948,0,0,0,0,4,4,anomaly,0.10883334501642505,80.88647976827717
EVT000581,USER168,user,2026-07-01 10:38:02,10.30.240.193,Hyderabad,PLC,Token,632,login>plc>scada>logout,macOS-b6:67:fc:19:c7:a7,Success,normal,,10,2,0,2026-07-01,0.0,3,0,0.0,558.3428571428572,1.131920990686726,1,1,1,1,3,4,anomaly,0.1088125791580753,80.88121356752211
